name,lat,lon
羽前山辺,38.294756,140.271571
羽前金沢,38.320837,140.270516
羽前長崎,38.332969,140.273018
南寒河江,38.356033,140.27767
寒河江,38.372548,140.274487
西寒河江,38.379627,140.26662
羽前高松,38.397494,140.248666
柴橋,38.380874,140.22582
左沢,38.382223,140.208132
米沢,37.909478,140.128209
南米沢,37.896043,140.108364
西米沢,37.917279,140.08481
成島,37.94335,140.075584
中郡,37.969109,140.067286
羽前小松,38.004721,140.048503
犬川,38.025333,140.052038
今泉,38.056697,140.04412
萩生,38.06182,140.004207
羽前椿,38.038636,139.994293
手ノ子,38.011766,139.961264
羽前沼沢,38.028698,139.872497
伊佐領,38.05105,139.822635
羽前松岡,38.045391,139.780445
小国,38.061422,139.750167
越後金丸,38.066474,139.663521
越後片貝,38.070712,139.62239
越後下関,38.090037,139.560024
越後大島,38.099721,139.518209
坂町,38.119277,139.445838
新庄,38.76256,140.306064
升形,38.751646,140.24423
羽前前波,38.747654,140.209525
津谷,38.737618,140.186375
古口,38.737129,140.14602
高屋,38.752567,140.070936
清川,38.790152,140.020761
狩川,38.79367,139.976777
南野,38.81813,139.944742
余目,38.844321,139.911348
小牛田,38.541111,141.064355
北浦,38.55985,141.02305
陸前谷地,38.565152,140.999453
古川,38.571192,140.967876
塚目,38.572474,140.937093
西古川,38.578214,140.895416
東大崎,38.605627,140.897015
西大崎,38.629986,140.889638
岩出山,38.652508,140.871492
有備館,38.658135,140.86442
上野目,38.680563,140.859342
池月,38.708948,140.835732
川渡温泉,38.736834,140.779317
鳴子御殿湯,38.744612,140.737148
鳴子温泉,38.743193,140.715939
中山平温泉,38.726568,140.668103
堺田,38.73549,140.612902
赤倉温泉,38.730535,140.553647
立小路,38.742045,140.542678
最上,38.755959,140.517712
大堀,38.76592,140.475377
鵜杉,38.764962,140.453698
瀬見温泉,38.755192,140.419557
東長沢,38.718898,140.382195
長沢,38.709782,140.365969
南新庄,38.721629,140.316212
新庄,38.76256,140.306064
あおば通,38.260749,140.878514
仙台,38.260027,140.882158
榴ケ岡,38.258792,140.893782
宮城野原,38.26115,140.905155
陸前原ノ町,38.266017,140.910638
苦竹,38.268722,140.918867
小鶴新田,38.273455,140.935446
福田町,38.274967,140.958252
陸前高砂,38.27344,140.967607
中野栄,38.280796,140.985236
多賀城,38.291656,141.005375
下馬,38.305833,141.014965
西塩釜,38.31194,141.018419
本塩釜,38.317715,141.022477
東塩釜,38.325572,141.031665
陸前浜田,38.350747,141.041818
松島海岸,38.368529,141.058523
高城町,38.382731,141.07344
手樽,38.38715,141.092846
陸前富山,38.386307,141.107208
陸前大塚,38.379078,141.12947
東名,38.37529956,141.14548
野蒜,38.3790003,141.1570349
陸前小野,38.396018,141.174345
鹿妻,38.403315,141.190073
矢本,38.420432,141.209148
東矢本,38.427993,141.22216
陸前赤井,38.432442,141.238883
石巻あゆみ野,38.436111,141.259444
蛇田,38.438218,141.277652
陸前山下,38.437718,141.288868
石巻,38.43538,141.303553
小牛田,38.541111,141.064355
上涌谷,38.549194,141.099473
涌谷,38.538151,141.127359
前谷地,38.512187,141.194345
佳景山,38.497974,141.239622
鹿又,38.485851,141.283016
曽波神,38.465993,141.287848
石巻,38.43538,141.303553
陸前稲井,38.445463,141.334847
渡波,38.420051,141.365123
万石浦,38.428855,141.368555
沢田,38.432397,141.38234
浦宿,38.436542,141.421355
女川,38.446403,141.444919
前谷地,38.512187,141.194345
和渕,38.525772,141.220428
のの岳,38.552567,141.225813
陸前豊里,38.582481,141.244674
御岳堂,38.605662,141.264718
柳津,38.611693,141.305947
陸前横山,38.630776,141.353981
陸前戸倉,38.647977,141.43338
志津川,38.678113,141.442894
清水浜,38.690418,141.486798
歌津,38.717661,141.519263
陸前港,38.738559,141.530859
蔵内,38.753952,141.524214
陸前小泉,38.766786,141.509068
本吉,38.786042,141.501937
小金沢,38.795686,141.534755
大谷海岸,38.813901,141.566927
陸前階上,38.837113,141.580339
最知,38.853516,141.581382
松岩,38.873369,141.583768
南気仙沼,38.894816,141.576753
不動の沢,38.898519,141.56236
気仙沼,38.910031,141.558893
郡山,37.398187,140.389363
郡山富田,37.420361,140.3695
喜久田,37.451746,140.341912
安子ケ島,37.472048,140.310133
磐梯熱海,37.480743,140.2707
中山宿,37.495648,140.219401
上戸,37.487848,140.163538
猪苗代湖畔,37.500563,140.147564
関都,37.515577,140.143619
川桁,37.535639,140.136869
猪苗代,37.546286,140.103122
翁島,37.552837,140.054079
磐梯町,37.557305,139.993413
東長原,37.566465,139.948239
広田,37.549235,139.933343
会津若松,37.508824,139.930159
会津若松,37.508824,139.930159
堂島,37.554723,139.911706
笈川,37.579117,139.895318
塩川,37.59393,139.88716
姥堂,37.615952,139.881001
会津豊川,37.633499,139.876787
喜多方,37.643886,139.868365
山都,37.639228,139.766534
荻野,37.617613,139.722119
尾登,37.609024,139.691542
野沢,37.590898,139.64462
上野尻,37.625041,139.633869
徳沢,37.666876,139.602879
豊実,37.680541,139.576348
日出谷,37.705699,139.533985
鹿瀬,37.695656,139.479663
津川,37.68817,139.447136
三川,37.70835,139.381482
五十島,37.715974,139.353419
東下条,37.736876,139.321815
咲花,37.735003,139.29095
馬下,37.737569,139.260466
猿和田,37.729594,139.222481
五泉,37.734373,139.179785
北五泉,37.746785,139.169758
新関,37.768096,139.162508
東新津,37.787638,139.143768
新津,37.800383,139.121445
会津若松,37.508824,139.930159
七日町,37.50121,139.918958
西若松,37.486034,139.914172
会津本郷,37.463488,139.892987
会津高田,37.470839,139.841266
根岸,37.501885,139.828603
新鶴,37.517161,139.828499
若宮,37.535243,139.828321
会津坂下,37.556695,139.821509
塔寺,37.569368,139.785241
会津坂本,37.553266,139.756802
会津柳津,37.538664,139.723817
郷戸,37.51636,139.709911
滝谷,37.494315,139.69799
会津桧原,37.491664,139.679382
会津西方,37.480937,139.661528
会津宮下,37.471169,139.647102
早戸,37.469953,139.593605
会津水沼,37.483026,139.560733
会津中川,37.473785,139.532135
会津川口,37.455076,139.52384
本名,37.44476,139.49882
会津越川,37.398684,139.469405
会津横田,37.392353,139.435853
会津大塩,37.392803,139.413044
会津塩沢,37.393599,139.355096
会津蒲生,37.381775,139.333213
只見,37.350239,139.314783
田子倉,37.317869,139.255142
大白川,37.341687,139.121373
柿ノ木,37.341195,139.08933
入広瀬,37.358818,139.06599
上条,37.346836,139.050698
越後須原,37.320591,139.017463
魚沼田中,37.294413,138.992578
越後広瀬,37.274363,138.981141
藪神,37.256737,138.975698
小出,37.233581,138.953526
いわき,37.058241,140.892273
赤井,37.080631,140.866294
小川郷,37.126446,140.862514
江田,37.179389,140.82609
川前,37.20559,140.750335
夏井,37.253108,140.662552
小野新町,37.275819,140.63656
神俣,37.324186,140.659487
菅谷,37.351024,140.644185
大越,37.386746,140.630693
磐城常葉,37.420611,140.605579
船引,37.44291,140.574558
要田,37.453969,140.520773
三春,37.449841,140.479275
舞木,37.416716,140.435074
郡山,37.398187,140.389363
黒磯,36.970128,140.060204
高久,36.996572,140.087346
黒田原,37.022848,140.119586
豊原,37.055014,140.155066
白坂,37.09457,140.184388
新白河,37.12331,140.188969
白河,37.129692,140.213742
久田野,37.137048,140.259458
泉崎,37.15835,140.299026
矢吹,37.205286,140.327983
鏡石,37.250733,140.346812
須賀川,37.300335,140.372014
安積永盛,37.356967,140.368943
郡山,37.398187,140.389363
日和田,37.446405,140.388333
五百川,37.482887,140.38785
本宮,37.514177,140.399534
杉田,37.563307,140.413663
二本松,37.589598,140.435389
安達,37.611724,140.466042
松川,37.653825,140.48442
金谷川,37.680526,140.452244
南福島,37.723665,140.456074
福島,37.754123,140.45968
東福島,37.800447,140.478058
伊達,37.823917,140.493255
桑折,37.855258,140.517508
藤田,37.879062,140.539722
貝田,37.908226,140.58106
越河,37.933616,140.604572
白石,38.003581,140.626164
東白石,38.034935,140.651109
北白川,38.032607,140.692613
大河原,38.047491,140.740142
船岡,38.059298,140.767366
槻木,38.07864,140.809992
岩沼,38.11205,140.863783
館腰,38.142987,140.880208
名取,38.173017,140.882753
南仙台,38.197384,140.883296
太子堂,38.21711,140.883436
長町,38.226797,140.885986
仙台,38.260027,140.882158
東仙台,38.276512,140.920204
岩切,38.300773,140.954617
新利府,38.317059,140.972609
利府,38.329483,140.984652
陸前山王,38.299586,140.97917
国府多賀城,38.300933,140.99411
塩釜,38.309584,141.009564
松島,38.379892,141.065982
愛宕,38.397371,141.065
品井沼,38.431539,141.082408
鹿島台,38.474708,141.097965
松山町,38.512332,141.075187
小牛田,38.541111,141.064355
田尻,38.596246,141.058912
瀬峰,38.655153,141.07383
梅ケ沢,38.681678,141.085278
新田,38.711475,141.119428
石越,38.768778,141.15906
油島,38.797113,141.175706
花泉,38.83331,141.180013
清水原,38.854915,141.156576
有壁,38.867371,141.120994
一ノ関,38.926514,141.138177
山ノ目,38.951253,141.131921
平泉,38.987935,141.117786
前沢,39.048686,141.12624
陸中折居,39.094185,141.140864
水沢,39.138998,141.146395
金ケ崎,39.199615,141.112894
六原,39.227894,141.097605
北上,39.281196,141.121221
村崎野,39.323027,141.120442
花巻,39.393182,141.110458
花巻空港,39.442639,141.127625
石鳥谷,39.490919,141.146861
日詰,39.538734,141.160637
紫波中央,39.5549,141.15995
古館,39.580844,141.154575
矢幅,39.613293,141.148299
岩手飯岡,39.65373,141.146861
仙北町,39.687919,141.148814
盛岡,39.701547,141.136599
東京,35.681391,139.766103
新橋,35.666195,139.758587
品川,35.62876,139.738999
川崎,35.531311,139.697485
横浜,35.466195,139.622704
戸塚,35.400432,139.534282
大船,35.353466,139.531127
藤沢,35.338882,139.487293
辻堂,35.336847,139.447106
茅ケ崎,35.330741,139.407197
平塚,35.327647,139.349063
大磯,35.311299,139.313388
二宮,35.298644,139.256925
国府津,35.280832,139.212932
鴨宮,35.275744,139.180147
小田原,35.256225,139.155772
早川,35.238875,139.145014
根府川,35.202455,139.138504
真鶴,35.156837,139.132148
湯河原,35.146178,139.102142
熱海,35.103573,139.077679
大崎,35.619772,139.728439
五反田,35.625974,139.723822
目黒,35.633923,139.715775
恵比寿,35.646685,139.71007
渋谷,35.658871,139.701238
原宿,35.670646,139.702592
代々木,35.683061,139.702042
新宿,35.689729,139.700464
新大久保,35.700875,139.700261
高田馬場,35.712677,139.703715
目白,35.720476,139.706228
池袋,35.730256,139.711086
大塚,35.731412,139.728584
巣鴨,35.733445,139.739303
駒込,35.736825,139.748053
田端,35.737781,139.761229
西日暮里,35.731954,139.766857
日暮里,35.727908,139.771287
鶯谷,35.721484,139.778015
上野,35.71379,139.777043
御徒町,35.707282,139.774727
秋葉原,35.698619,139.773288
神田,35.691173,139.770641
東京,35.681391,139.766103
有楽町,35.675441,139.763806
新橋,35.666195,139.758587
浜松町,35.655391,139.757135
田町,35.645736,139.747575
高輪ゲートウェイ,35.6355,139.7407
品川,35.62876,139.738999
川崎,35.531311,139.697485
尻手,35.530939,139.684233
矢向,35.539408,139.68055
鹿島田,35.551459,139.674964
平間,35.560565,139.671039
向河原,35.572891,139.66725
武蔵小杉,35.57669,139.65963
武蔵中原,35.581498,139.640613
武蔵新城,35.587369,139.629419
武蔵溝ノ口,35.598923,139.61139
津田山,35.604259,139.600002
久地,35.610363,139.592714
宿河原,35.615429,139.579565
登戸,35.620889,139.570028
中野島,35.630135,139.5501
稲田堤,35.633701,139.535173
矢野口,35.641305,139.520849
稲城長沼,35.644184,139.502811
南多摩,35.649249,139.489781
府中本町,35.665766,139.477142
分倍河原,35.668493,139.468798
西府,35.670912,139.457477
谷保,35.681377,139.446724
矢川,35.685079,139.431611
西国立,35.69375,139.423887
立川,35.698202,139.413704
八丁畷,35.523071,139.691446
川崎新町,35.518234,139.699348
小田栄,35.5145,139.704944
浜川崎,35.510428,139.713483
鶴見,35.508387,139.67614
国道,35.50083,139.675599
鶴見小野,35.497005,139.681226
弁天橋,35.495758,139.689451
浅野,35.497555,139.695739
新芝浦,35.491914,139.7001
海芝浦,35.486073,139.700603
安善,35.499668,139.700663
大川,35.495646,139.711038
武蔵白石,35.501912,139.706513
浜川崎,35.509863,139.713575
昭和,35.506836,139.723897
扇町,35.501452,139.722147
府中本町,35.665766,139.477142
北府中,35.68088,139.471792
西国分寺,35.699744,139.465994
新小平,35.73128,139.470745
新秋津,35.778331,139.493592
東所沢,35.79461,139.513878
新座,35.80381,139.556328
北朝霞,35.815475,139.587322
西浦和,35.844139,139.627707
武蔵浦和,35.846047,139.647974
南浦和,35.847648,139.669125
東浦和,35.864079,139.704627
東川口,35.875246,139.744087
南越谷,35.876106,139.790499
越谷レイクタウン,35.876353,139.822178
吉川,35.87662,139.843162
吉川美南,35.868056,139.858167
新三郷,35.858667,139.869341
三郷,35.845004,139.886341
南流山,35.838035,139.903865
新松戸,35.825467,139.921076
新八柱,35.792013,139.938393
東松戸,35.770611,139.943848
市川大野,35.755432,139.951227
船橋法典,35.730435,139.966771
西船橋,35.707283,139.959536
東神奈川,35.47804,139.633466
大口,35.492375,139.646288
菊名,35.509749,139.630147
新横浜,35.506824,139.617348
小机,35.508533,139.599787
鴨居,35.510955,139.56707
中山,35.514745,139.539692
十日市場,35.526254,139.51669
長津田,35.531698,139.49468
成瀬,35.535412,139.472875
町田,35.542004,139.445579
古淵,35.556055,139.419151
淵野辺,35.568784,139.395075
矢部,35.573275,139.386373
相模原,35.58113,139.371007
橋本,35.594975,139.344586
相原,35.60694,139.33169
八王子みなみ野,35.630664,139.330678
片倉,35.639704,139.34119
八王子,35.655555,139.338998
横浜,35.466195,139.622704
桜木町,35.451112,139.630881
関内,35.443336,139.636984
石川町,35.438808,139.642934
山手,35.426891,139.646425
根岸,35.415887,139.636034
磯子,35.399881,139.617916
新杉田,35.386863,139.619483
洋光台,35.378785,139.596852
港南台,35.375183,139.576243
本郷台,35.36787,139.550159
大船,35.353466,139.531127
東京,35.681391,139.766103
新橋,35.666195,139.758587
品川,35.62876,139.738999
西大井,35.601616,139.721729
武蔵小杉,35.575965,139.663278
新川崎,35.551784,139.671481
横浜,35.466195,139.622704
保土ケ谷,35.446746,139.599671
東戸塚,35.430353,139.556794
戸塚,35.400432,139.534282
大船,35.353466,139.531127
北鎌倉,35.337198,139.545134
鎌倉,35.318793,139.550428
逗子,35.297392,139.578292
東逗子,35.298781,139.601768
田浦,35.29271,139.637726
横須賀,35.284022,139.655855
衣笠,35.257091,139.661193
久里浜,35.233107,139.700862
茅ケ崎,35.330741,139.407197
北茅ケ崎,35.339167,139.407569
香川,35.35655,139.400044
寒川,35.367579,139.387452
宮山,35.382261,139.379639
倉見,35.395098,139.378422
門沢橋,35.406761,139.380139
社家,35.420543,139.377281
厚木,35.44375,139.378631
海老名,35.454282,139.389328
入谷,35.478478,139.391913
相武台下,35.492734,139.386297
下溝,35.518516,139.380428
原当麻,35.528978,139.375355
番田,35.545392,139.362988
上溝,35.557623,139.36315
南橋本,35.58042,139.352484
橋本,35.594975,139.344586
東京,35.681391,139.766103
四ツ谷,35.686041,139.730644
新宿,35.689729,139.700464
吉祥寺,35.703119,139.579765
三鷹,35.702683,139.560325
国分寺,35.700123,139.480841
立川,35.698202,139.413704
日野,35.679244,139.39393
豊田,35.659502,139.381495
八王子,35.655555,139.338998
西八王子,35.656621,139.31264
高尾,35.642026,139.282288
相模湖,35.617335,139.1885
藤野,35.615918,139.15239
上野原,35.618747,139.115787
四方津,35.614252,139.072572
梁川,35.605271,139.038076
鳥沢,35.608118,139.003345
猿橋,35.61288,138.968388
大月,35.613222,138.942729
初狩,35.594274,138.883966
笹子,35.603921,138.825205
甲斐大和,35.639364,138.781632
勝沼ぶどう郷,35.67279,138.74323
塩山,35.705327,138.734796
東山梨,35.694313,138.703026
山梨市,35.684961,138.683003
春日居町,35.673491,138.659
石和温泉,35.657603,138.634577
酒折,35.659486,138.598852
甲府,35.667054,138.569015
竜王,35.668764,138.519298
塩崎,35.687734,138.487521
韮崎,35.709711,138.451357
新府,35.736802,138.433093
穴山,35.75107,138.413858
日野春,35.79065,138.394316
長坂,35.827061,138.366459
小淵沢,35.863808,138.316351
信濃境,35.884952,138.275419
富士見,35.912183,138.238071
すずらんの里,35.930288,138.211775
青柳,35.942581,138.197612
茅野,35.995062,138.151674
上諏訪,36.046618,138.116306
下諏訪,36.071948,138.084953
岡谷,36.056693,138.045001
みどり湖,36.094176,137.981928
川岸,36.03296,138.021937
辰野,35.984565,137.997238
信濃川島,36.013642,137.97185
小野,36.04693,137.9706
塩尻,36.114364,137.947961
東京,35.681391,139.766103
